,case_id,rescode,hhid,ind,aimag,soum,treatment,emplown,emplprimjo,hoursprimjo,emplsecjo,hourssecjo,hoursown,emplpartn,hourspartn
393,10403.0,14410,104,3,1,14,1.0,0.0,,,,,,,
394,10501.0,14409,105,1,1,14,1.0,1.0,,,,,28.0,,
395,10502.0,14409,105,2,1,14,1.0,0.0,,,,,,,
396,10503.0,14409,105,3,1,14,1.0,0.0,,,,,,,
397,10504.0,14409,105,4,1,14,1.0,0.0,,,,,,,
398,10505.0,14409,105,5,1,14,1.0,0.0,,,,,,,
399,10506.0,14409,105,6,1,14,1.0,0.0,,,,,,,
400,10507.0,14409,105,7,1,14,1.0,0.0,,,,,,,
401,10508.0,14409,105,8,1,14,1.0,0.0,,,,,,,
402,10601.0,14408,106,1,1,14,1.0,1.0,,,,,56.0,,
403,10602.0,14408,106,2,1,14,1.0,0.0,,,,,,,
404,10603.0,14408,106,3,1,14,1.0,0.0,,,,,,,
405,10604.0,14408,106,4,1,14,1.0,0.0,,,,,,,
406,10701.0,14301,107,1,1,14,1.0,1.0,1.0,70.0,1.0,42.0,42.0,,
407,10702.0,14301,107,2,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
408,10703.0,14301,107,3,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
409,10704.0,14301,107,4,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
410,10705.0,14301,107,5,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
411,10706.0,14301,107,6,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
412,10707.0,14301,107,7,1,14,1.0,0.0,1.0,70.0,1.0,42.0,,,
413,10801.0,14508,108,1,1,14,1.0,,0.0,,,,,,
414,10802.0,14508,108,2,1,14,1.0,,0.0,,,,,,
415,10803.0,14508,108,3,1,14,1.0,,0.0,,,,,,
416,10804.0,14508,108,4,1,14,1.0,,0.0,,,,,,
417,10805.0,14508,108,5,1,14,1.0,,0.0,,,,,,
418,10806.0,14508,108,6,1,14,1.0,,0.0,,,,,,
419,10901.0,14502,109,1,1,14,1.0,1.0,,,,,14.0,,
420,10902.0,14502,109,2,1,14,1.0,0.0,,,,,,,
421,10903.0,14502,109,3,1,14,1.0,0.0,,,,,,,
422,10904.0,14502,109,4,1,14,1.0,0.0,,,,,,,
423,10905.0,14502,109,5,1,14,1.0,,,,,,,,
424,11001.0,14105,110,1,1,14,1.0,,1.0,14.0,,,,1.0,42.0
425,11002.0,14105,110,2,1,14,1.0,,1.0,42.0,,,,0.0,
426,11003.0,14105,110,3,1,14,1.0,,1.0,21.0,,,,0.0,
427,11004.0,14105,110,4,1,14,1.0,,0.0,,,,,0.0,
428,11005.0,14105,110,5,1,14,1.0,,0.0,,,,,0.0,
429,11006.0,14105,110,6,1,14,1.0,,0.0,,,,,0.0,
430,11007.0,14105,110,7,1,14,1.0,,0.0,,,,,0.0,
431,11101.0,14303,111,1,1,14,1.0,1.0,,,,,28.0,,
432,11102.0,14303,111,2,1,14,1.0,0.0,,,,,,,
433,11103.0,14303,111,3,1,14,1.0,0.0,,,,,,,
434,11104.0,14303,111,4,1,14,1.0,0.0,,,,,,,
435,11105.0,14303,111,5,1,14,1.0,0.0,,,,,,,
436,11106.0,14303,111,6,1,14,1.0,0.0,,,,,,,
437,11201.0,14209,112,1,1,14,1.0,1.0,,,,,56.0,,
438,11202.0,14209,112,2,1,14,1.0,0.0,,,,,,,
439,11203.0,14209,112,3,1,14,1.0,0.0,,,,,,,
440,11301.0,14207,113,1,1,14,1.0,,1.0,28.0,,,,,
441,11302.0,14207,113,2,1,14,1.0,,1.0,42.0,,,,,
442,11303.0,14207,113,3,1,14,1.0,,0.0,,,,,,
443,11304.0,14207,113,4,1,14,1.0,,0.0,,,,,,
444,11305.0,14207,113,5,1,14,1.0,,0.0,,,,,,
445,11306.0,14207,113,6,1,14,1.0,,0.0,,,,,,
446,11307.0,14207,113,7,1,14,1.0,,0.0,,,,,,
447,11601.0,14503,116,1,1,14,1.0,1.0,,,,,40.0,,
448,11602.0,14503,116,2,1,14,1.0,0.0,,,,,,,
449,11603.0,14503,116,3,1,14,1.0,0.0,,,,,,,
450,11604.0,14503,116,4,1,14,1.0,0.0,,,,,,,
451,11605.0,14503,116,5,1,14,1.0,0.0,,,,,,,
452,12001.0,14201,120,1,1,14,1.0,,1.0,35.0,1.0,42.0,,,
453,12002.0,14201,120,2,1,14,1.0,,1.0,49.0,1.0,49.0,,,
454,12003.0,14201,120,3,1,14,1.0,,0.0,,0.0,,,,
455,12004.0,14201,120,4,1,14,1.0,,1.0,35.0,1.0,49.0,,,
456,12005.0,14201,120,5,1,14,1.0,,0.0,,0.0,,,,
457,12006.0,14201,120,6,1,14,1.0,,1.0,14.0,1.0,21.0,,,
458,12007.0,14201,120,7,1,14,1.0,,1.0,14.0,1.0,21.0,,,
459,12008.0,14201,120,8,1,14,1.0,,1.0,,1.0,21.0,,,
460,12401.0,15508,124,1,1,15,2.0,1.0,,,,,56.0,0.0,
461,12402.0,15508,124,2,1,15,2.0,0.0,,,,,,1.0,56.0
462,12403.0,15508,124,3,1,15,2.0,0.0,,,,,,0.0,
463,12404.0,15508,124,4,1,15,2.0,0.0,,,,,,0.0,
464,12405.0,15508,124,5,1,15,2.0,0.0,,,,,,1.0,49.0
465,12406.0,15508,124,6,1,15,2.0,0.0,,,,,,0.0,
466,12407.0,15508,124,7,1,15,2.0,0.0,,,,,,0.0,
467,12501.0,15206,125,1,1,15,2.0,1.0,,,,,21.0,,
468,12502.0,15206,125,2,1,15,2.0,0.0,,,,,,,
469,12503.0,15206,125,3,1,15,2.0,0.0,,,,,,,
470,12504.0,15206,125,4,1,15,2.0,1.0,,,,,28.0,,
471,12505.0,15206,125,5,1,15,2.0,0.0,,,,,,,
472,12506.0,15206,125,6,1,15,2.0,0.0,,,,,,,
473,12507.0,15206,125,7,1,15,2.0,0.0,,,,,,,
474,12601.0,15105,126,1,1,15,2.0,1.0,,,,,42.0,,
475,12602.0,15105,126,2,1,15,2.0,0.0,,,,,,,
476,12603.0,15105,126,3,1,15,2.0,0.0,,,,,,,
477,12604.0,15105,126,4,1,15,2.0,0.0,,,,,,,
478,12605.0,15105,126,5,1,15,2.0,0.0,,,,,,,
479,12701.0,15201,127,1,1,15,2.0,1.0,,,,,56.0,,
480,12702.0,15201,127,2,1,15,2.0,0.0,,,,,,,
481,12703.0,15201,127,3,1,15,2.0,0.0,,,,,,,
482,12704.0,15201,127,4,1,15,2.0,0.0,,,,,,,
483,12801.0,15104,128,1,1,15,2.0,1.0,,,,,70.0,,
484,12802.0,15104,128,2,1,15,2.0,0.0,,,,,,,
485,12803.0,15104,128,3,1,15,2.0,0.0,,,,,,,
486,12804.0,15104,128,4,1,15,2.0,0.0,,,,,,,
487,12805.0,15104,128,5,1,15,2.0,0.0,,,,,,,
488,12901.0,15103,129,1,1,15,2.0,1.0,,,,,35.0,,
489,12902.0,15103,129,2,1,15,2.0,0.0,,,,,,,
490,12903.0,15103,129,3,1,15,2.0,0.0,,,,,,,
491,12904.0,15103,129,4,1,15,2.0,1.0,,,,,21.0,,
492,12905.0,15103,129,5,1,15,2.0,0.0,,,,,,,
493,12906.0,15103,129,6,1,15,2.0,0.0,,,,,,,
494,12907.0,15103,129,7,1,15,2.0,0.0,,,,,,,
495,13001.0,15101,130,1,1,15,2.0,1.0,,,,,49.0,,
496,13002.0,15101,130,2,1,15,2.0,0.0,,,,,,,
497,13003.0,15101,130,3,1,15,2.0,0.0,,,,,,,
498,13004.0,15101,130,4,1,15,2.0,0.0,,,,,,,
499,13005.0,15101,130,5,1,15,2.0,0.0,,,,,,,
500,13006.0,15101,130,6,1,15,2.0,0.0,,,,,,,
501,13201.0,15406,132,1,1,15,2.0,1.0,1.0,70.0,,,56.0,,
502,13202.0,15406,132,2,1,15,2.0,0.0,1.0,70.0,,,,,
503,13203.0,15406,132,3,1,15,2.0,0.0,1.0,56.0,,,,,
504,13401.0,15505,134,1,1,15,2.0,,1.0,98.0,,,,,
505,13402.0,15505,134,2,1,15,2.0,,1.0,98.0,,,,,
506,13403.0,15505,134,3,1,15,2.0,,1.0,98.0,,,,,
507,13404.0,15505,134,4,1,15,2.0,,1.0,98.0,,,,,
508,13601.0,15404,136,1,1,15,2.0,,1.0,56.0,,,,,
509,13602.0,15404,136,2,1,15,2.0,,1.0,28.0,,,,,
510,13603.0,15404,136,3,1,15,2.0,,0.0,,,,,,
511,13604.0,15404,136,4,1,15,2.0,,0.0,,,,,,
512,13605.0,15404,136,5,1,15,2.0,,0.0,,,,,,
513,13606.0,15404,136,6,1,15,2.0,,0.0,,,,,,
514,13701.0,15405,137,1,1,15,2.0,1.0,,,,,35.0,,
515,13702.0,15405,137,2,1,15,2.0,0.0,,,,,,,
516,13703.0,15405,137,3,1,15,2.0,0.0,,,,,,,
517,13704.0,15405,137,4,1,15,2.0,0.0,,,,,,,
518,13801.0,15301,138,1,1,15,2.0,,1.0,56.0,,,,,
519,13802.0,15301,138,2,1,15,2.0,,1.0,28.0,,,,,
520,13803.0,15301,138,3,1,15,2.0,,0.0,,,,,,
521,13804.0,15301,138,4,1,15,2.0,,0.0,,,,,,
522,13805.0,15301,138,5,1,15,2.0,,0.0,,,,,,
523,13806.0,15301,138,6,1,15,2.0,,0.0,,,,,,
524,13901.0,15304,139,1,1,15,2.0,1.0,,,,,63.0,,
525,13902.0,15304,139,2,1,15,2.0,0.0,,,,,,,
526,14001.0,15302,140,1,1,15,2.0,,1.0,28.0,,,,,
527,14002.0,15302,140,2,1,15,2.0,,1.0,28.0,,,,,
528,14003.0,15302,140,3,1,15,2.0,,0.0,,,,,,
529,14004.0,15302,140,4,1,15,2.0,,0.0,,,,,,
530,14005.0,15302,140,5,1,15,2.0,,0.0,,,,,,
531,14201.0,15303,142,1,1,15,2.0,1.0,,,,,70.0,,
532,14202.0,15303,142,2,1,15,2.0,0.0,,,,,,,
533,14203.0,15303,142,3,1,15,2.0,0.0,,,,,,,
534,14204.0,15303,142,4,1,15,2.0,0.0,,,,,,,
535,14205.0,15303,142,5,1,15,2.0,0.0,,,,,,,
536,14206.0,15303,142,6,1,15,2.0,0.0,,,,,,,
537,14207.0,15303,142,7,1,15,2.0,0.0,,,,,,,
538,14301.0,15207,143,1,1,15,2.0,1.0,,,,,63.0,,
539,14302.0,15207,143,2,1,15,2.0,0.0,,,,,,,
540,14303.0,15207,143,3,1,15,2.0,0.0,,,,,,,
541,14304.0,15207,143,4,1,15,2.0,0.0,,,,,,,
542,14401.0,15507,144,1,1,15,2.0,1.0,,,,,56.0,,
543,14402.0,15507,144,2,1,15,2.0,0.0,,,,,,,
544,14403.0,15507,144,3,1,15,2.0,0.0,,,,,,,
545,14404.0,15507,144,4,1,15,2.0,0.0,,,,,,,
546,14405.0,15507,144,5,1,15,2.0,0.0,,,,,,,
547,14406.0,15507,144,6,1,15,2.0,0.0,,,,,,,
548,14601.0,16104,146,1,1,16,2.0,,1.0,28.0,,,,,
549,14602.0,16104,146,2,1,16,2.0,,1.0,21.0,,,,,
550,14603.0,16104,146,3,1,16,2.0,,0.0,,,,,,
551,14604.0,16104,146,4,1,16,2.0,,0.0,,,,,,
552,14701.0,16205,147,1,1,16,2.0,,1.0,56.0,,,,0.0,
553,14702.0,16205,147,2,1,16,2.0,,1.0,35.0,,,,1.0,70.0
554,14703.0,16205,147,3,1,16,2.0,,0.0,,,,,0.0,
555,14704.0,16205,147,4,1,16,2.0,,0.0,,,,,1.0,70.0
556,14705.0,16205,147,5,1,16,2.0,,1.0,21.0,,,,1.0,35.0
557,14901.0,16301,149,1,1,16,2.0,1.0,,,,,42.0,,
558,14902.0,16301,149,2,1,16,2.0,0.0,,,,,,,
559,14903.0,16301,149,3,1,16,2.0,0.0,,,,,,,
560,14904.0,16301,149,4,1,16,2.0,1.0,,,,,7.0,,
561,14905.0,16301,149,5,1,16,2.0,1.0,,,,,7.0,,
562,15001.0,16202,150,1,1,16,2.0,1.0,1.0,14.0,,,21.0,,
563,15002.0,16202,150,2,1,16,2.0,0.0,1.0,42.0,,,,,
564,15101.0,16201,151,1,1,16,2.0,1.0,,,,,49.0,,
565,15102.0,16201,151,2,1,16,2.0,1.0,,,,,7.0,,
566,15103.0,16201,151,3,1,16,2.0,1.0,,,,,7.0,,
567,15104.0,16201,151,4,1,16,2.0,1.0,,,,,63.0,,
568,15105.0,16201,151,5,1,16,2.0,1.0,,,,,63.0,,
569,15106.0,16201,151,6,1,16,2.0,1.0,,,,,63.0,,
570,15107.0,16201,151,7,1,16,2.0,1.0,,,,,14.0,,
571,15108.0,16201,151,8,1,16,2.0,1.0,,,,,14.0,,
572,15109.0,16201,151,9,1,16,2.0,0.0,,,,,,,
573,15201.0,16103,152,1,1,16,2.0,1.0,,,,,21.0,,
574,15202.0,16103,152,2,1,16,2.0,0.0,,,,,,,
575,15203.0,16103,152,3,1,16,2.0,1.0,,,,,28.0,,
576,15204.0,16103,152,4,1,16,2.0,0.0,,,,,,,
577,15301.0,16203,153,1,1,16,2.0,1.0,,,,,56.0,,
578,15302.0,16203,153,2,1,16,2.0,1.0,,,,,56.0,,
579,15303.0,16203,153,3,1,16,2.0,0.0,,,,,,,
580,15304.0,16203,153,4,1,16,2.0,0.0,,,,,,,
581,15305.0,16203,153,5,1,16,2.0,1.0,,,,,56.0,,
582,15306.0,16203,153,6,1,16,2.0,0.0,,,,,,,
583,15307.0,16203,153,7,1,16,2.0,1.0,,,,,56.0,,
584,15308.0,16203,153,8,1,16,2.0,0.0,,,,,,,
585,15309.0,16203,153,9,1,16,2.0,0.0,,,,,,,
586,15310.0,16203,153,10,1,16,2.0,0.0,,,,,,,
587,15501.0,16506,155,1,1,16,2.0,,1.0,35.0,,,,,
588,15502.0,16506,155,2,1,16,2.0,,1.0,56.0,,,,,
589,15503.0,16506,155,3,1,16,2.0,,0.0,,,,,,
590,15504.0,16506,155,4,1,16,2.0,,0.0,,,,,,
591,15505.0,16506,155,5,1,16,2.0,,0.0,,,,,,
592,15601.0,16505,156,1,1,16,2.0,,1.0,70.0,,,,,
593,15602.0,16505,156,2,1,16,2.0,,1.0,35.0,,,,,
594,15603.0,16505,156,3,1,16,2.0,,0.0,,,,,,
595,15604.0,16505,156,4,1,16,2.0,,0.0,,,,,,
596,15605.0,16505,156,5,1,16,2.0,,0.0,,,,,,
597,15701.0,16501,157,1,1,16,2.0,1.0,,,,,21.0,,
598,15702.0,16501,157,2,1,16,2.0,1.0,,,,,35.0,,
599,15703.0,16501,157,3,1,16,2.0,1.0,,,,,42.0,,
600,15704.0,16501,157,4,1,16,2.0,0.0,,,,,,,
601,15705.0,16501,157,5,1,16,2.0,0.0,,,,,,,
602,15801.0,16504,158,1,1,16,2.0,1.0,,,,,21.0,,
603,15802.0,16504,158,2,1,16,2.0,1.0,,,,,56.0,,
604,15803.0,16504,158,3,1,16,2.0,0.0,,,,,,,
605,15804.0,16504,158,4,1,16,2.0,0.0,,,,,,,
606,15805.0,16504,158,5,1,16,2.0,0.0,,,,,,,
607,16001.0,16406,160,1,1,16,2.0,,1.0,35.0,1.0,84.0,,,
608,16002.0,16406,160,2,1,16,2.0,,1.0,49.0,1.0,84.0,,,
609,16101.0,16603,161,1,1,16,2.0,1.0,1.0,35.0,,,42.0,,
610,16102.0,16603,161,2,1,16,2.0,0.0,1.0,28.0,,,,,
611,16103.0,16603,161,3,1,16,2.0,0.0,0.0,,,,,,
612,16104.0,16603,161,4,1,16,2.0,0.0,0.0,,,,,,
613,16201.0,16401,162,1,1,16,2.0,1.0,,,,,28.0,,
614,16202.0,16401,162,2,1,16,2.0,0.0,,,,,,,
615,16203.0,16401,162,3,1,16,2.0,0.0,,,,,,,
616,16204.0,16401,162,4,1,16,2.0,0.0,,,,,,,
617,16301.0,16304,163,1,1,16,2.0,1.0,,,,,32.0,0.0,
618,16302.0,16304,163,2,1,16,2.0,0.0,,,,,,1.0,40.0
619,16303.0,16304,163,3,1,16,2.0,0.0,,,,,,0.0,
620,16304.0,16304,163,4,1,16,2.0,0.0,,,,,,0.0,
621,16305.0,16304,163,5,1,16,2.0,0.0,,,,,,0.0,
622,16306.0,16304,163,6,1,16,2.0,0.0,,,,,,0.0,
623,16701.0,16408,167,1,1,16,2.0,,1.0,56.0,,,,,
624,16702.0,16408,167,2,1,16,2.0,,1.0,56.0,,,,,
625,16703.0,16408,167,3,1,16,2.0,,1.0,56.0,,,,,
626,16704.0,16408,167,4,1,16,2.0,,1.0,56.0,,,,,
627,16705.0,16408,167,5,1,16,2.0,,1.0,56.0,,,,,
628,16801.0,16409,168,1,1,16,2.0,1.0,,,,,56.0,,
629,16802.0,16409,168,2,1,16,2.0,0.0,,,,,,,
630,16803.0,16409,168,3,1,16,2.0,0.0,,,,,,,
631,16804.0,16409,168,4,1,16,2.0,0.0,,,,,,,
632,16805.0,16409,168,5,1,16,2.0,0.0,,,,,,,
633,16806.0,16409,168,6,1,16,2.0,0.0,,,,,,,
634,16901.0,17109,169,1,1,17,1.0,1.0,,,,,42.0,0.0,
635,16902.0,17109,169,2,1,17,1.0,1.0,,,,,14.0,1.0,14.0
636,16903.0,17109,169,3,1,17,1.0,0.0,,,,,,0.0,
637,16904.0,17109,169,4,1,17,1.0,0.0,,,,,,0.0,
638,17001.0,17110,170,1,1,17,1.0,1.0,,,,,42.0,,
639,17002.0,17110,170,2,1,17,1.0,1.0,,,,,21.0,,
640,17003.0,17110,170,3,1,17,1.0,0.0,,,,,,,
641,17101.0,17104,171,1,1,17,1.0,1.0,,,,,35.0,,
642,17102.0,17104,171,2,1,17,1.0,0.0,,,,,,,
643,17103.0,17104,171,3,1,17,1.0,0.0,,,,,,,
644,17201.0,17101,172,1,1,17,1.0,1.0,,,,,48.0,,
645,17202.0,17101,172,2,1,17,1.0,0.0,,,,,,,
646,17203.0,17101,172,3,1,17,1.0,0.0,,,,,,,
647,17204.0,17101,172,4,1,17,1.0,0.0,,,,,,,
648,17205.0,17101,172,5,1,17,1.0,0.0,,,,,,,
649,17206.0,17101,172,6,1,17,1.0,0.0,,,,,,,
650,17401.0,17102,174,1,1,17,1.0,,,,,,,0.0,
651,17402.0,17102,174,2,1,17,1.0,,,,,,,1.0,56.0
652,17403.0,17102,174,3,1,17,1.0,,,,,,,0.0,
653,17501.0,17103,175,1,1,17,1.0,1.0,1.0,10.0,1.0,20.0,49.0,0.0,
654,17502.0,17103,175,2,1,17,1.0,0.0,1.0,15.0,1.0,25.0,,1.0,14.0
655,17503.0,17103,175,3,1,17,1.0,0.0,0.0,,0.0,,,0.0,
656,17504.0,17103,175,4,1,17,1.0,0.0,0.0,,0.0,,,0.0,
657,17505.0,17103,175,5,1,17,1.0,0.0,0.0,,0.0,,,0.0,
658,17506.0,17103,175,6,1,17,1.0,0.0,0.0,,0.0,,,0.0,
659,17601.0,17108,176,1,1,17,1.0,,1.0,35.0,,,,,
660,17602.0,17108,176,2,1,17,1.0,,1.0,56.0,,,,,
661,17701.0,17306,177,1,1,17,1.0,1.0,,,,,35.0,,
662,17702.0,17306,177,2,1,17,1.0,0.0,,,,,,,
663,17703.0,17306,177,3,1,17,1.0,0.0,,,,,,,
664,17706.0,17306,177,6,1,17,1.0,0.0,,,,,,,
665,17707.0,17306,177,7,1,17,1.0,0.0,,,,,,,
666,17708.0,17306,177,8,1,17,1.0,0.0,,,,,,,
667,17801.0,17105,178,1,1,17,1.0,1.0,1.0,14.0,,,28.0,,
668,17802.0,17105,178,2,1,17,1.0,0.0,1.0,21.0,,,,,
669,17803.0,17105,178,3,1,17,1.0,0.0,0.0,,,,,,
670,17806.0,17105,178,6,1,17,1.0,0.0,0.0,,,,,,
671,17901.0,17106,179,1,1,17,1.0,1.0,1.0,35.0,,,28.0,,
672,17902.0,17106,179,2,1,17,1.0,0.0,1.0,42.0,,,,,
673,17903.0,17106,179,3,1,17,1.0,0.0,0.0,,,,,,
674,17904.0,17106,179,4,1,17,1.0,0.0,0.0,,,,,,
675,18001.0,17209,180,1,1,17,1.0,1.0,,,,,21.0,,
676,18002.0,17209,180,2,1,17,1.0,1.0,,,,,7.0,,
677,18003.0,17209,180,3,1,17,1.0,1.0,,,,,7.0,,
678,18004.0,17209,180,4,1,17,1.0,1.0,,,,,35.0,,
679,18005.0,17209,180,5,1,17,1.0,0.0,,,,,,,
680,18101.0,17302,181,1,1,17,1.0,1.0,1.0,7.0,1.0,21.0,2.0,1.0,14.0
681,18102.0,17302,181,2,1,17,1.0,0.0,1.0,21.0,1.0,21.0,,1.0,45.0
682,18103.0,17302,181,3,1,17,1.0,0.0,0.0,,0.0,,,0.0,
683,18104.0,17302,181,4,1,17,1.0,0.0,0.0,,0.0,,,0.0,
684,18105.0,17302,181,5,1,17,1.0,0.0,0.0,,0.0,,,0.0,
685,18106.0,17302,181,6,1,17,1.0,0.0,0.0,,0.0,,,0.0,
686,18107.0,17302,181,7,1,17,1.0,,,,,,,,
687,18201.0,17305,182,1,1,17,1.0,1.0,1.0,35.0,,,70.0,,
688,18202.0,17305,182,2,1,17,1.0,0.0,1.0,35.0,,,,,
689,18203.0,17305,182,3,1,17,1.0,0.0,0.0,,,,,,
690,18204.0,17305,182,4,1,17,1.0,0.0,0.0,,,,,,
691,18205.0,17305,182,5,1,17,1.0,0.0,0.0,,,,,,
692,18206.0,17305,182,6,1,17,1.0,0.0,0.0,,,,,,
693,18301.0,17301,183,1,1,17,1.0,1.0,0.0,,,,14.0,,
694,18302.0,17301,183,2,1,17,1.0,0.0,1.0,14.0,,,,,
695,18303.0,17301,183,3,1,17,1.0,0.0,0.0,,,,,,
696,18304.0,17301,183,4,1,17,1.0,0.0,0.0,,,,,,
697,18401.0,17212,184,1,1,17,1.0,1.0,,,,,14.0,,
698,18402.0,17212,184,2,1,17,1.0,0.0,,,,,,,
699,18501.0,17304,185,1,1,17,1.0,,1.0,42.0,,,,,
700,18502.0,17304,185,2,1,17,1.0,,1.0,42.0,,,,,
701,18503.0,17304,185,3,1,17,1.0,,0.0,,,,,,
702,18504.0,17304,185,4,1,17,1.0,,0.0,,,,,,
703,18601.0,17303,186,1,1,17,1.0,,1.0,28.0,,,,,
704,18602.0,17303,186,2,1,17,1.0,,1.0,28.0,,,,,
705,18603.0,17303,186,3,1,17,1.0,,0.0,,,,,,
706,18604.0,17303,186,4,1,17,1.0,,0.0,,,,,,
707,18605.0,17303,186,5,1,17,1.0,,0.0,,,,,,
708,18701.0,17210,187,1,1,17,1.0,1.0,1.0,14.0,,,21.0,,
709,18702.0,17210,187,2,1,17,1.0,0.0,1.0,14.0,,,,,
710,18703.0,17210,187,3,1,17,1.0,0.0,0.0,,,,,,
711,18704.0,17210,187,4,1,17,1.0,0.0,0.0,,,,,,
712,18801.0,17205,188,1,1,17,1.0,,1.0,56.0,,,,,
713,18802.0,17205,188,2,1,17,1.0,,1.0,70.0,,,,,
714,18803.0,17205,188,3,1,17,1.0,,0.0,,,,,,
715,18804.0,17205,188,4,1,17,1.0,,0.0,,,,,,
716,18805.0,17205,188,5,1,17,1.0,,0.0,,,,,,
717,18806.0,17205,188,6,1,17,1.0,,0.0,,,,,,
718,18807.0,17205,188,7,1,17,1.0,,0.0,,,,,,
719,18901.0,17203,189,1,1,17,1.0,,1.0,35.0,,,,,
720,18902.0,17203,189,2,1,17,1.0,,1.0,98.0,,,,,
721,18903.0,17203,189,3,1,17,1.0,,0.0,,,,,,
722,18904.0,17203,189,4,1,17,1.0,,0.0,,,,,,
723,18905.0,17203,189,5,1,17,1.0,,0.0,,,,,,
724,18906.0,17203,189,6,1,17,1.0,,0.0,,,,,,
725,19001.0,17204,190,1,1,17,1.0,,1.0,70.0,,,,,
726,19002.0,17204,190,2,1,17,1.0,,1.0,70.0,,,,,
727,19003.0,17204,190,3,1,17,1.0,,0.0,,,,,,
728,19004.0,17204,190,4,1,17,1.0,,0.0,,,,,,
729,19005.0,17204,190,5,1,17,1.0,,0.0,,,,,,
730,19101.0,17206,191,1,1,17,1.0,1.0,1.0,21.0,,,91.0,,
731,19102.0,17206,191,2,1,17,1.0,0.0,1.0,21.0,,,,,
732,19103.0,17206,191,3,1,17,1.0,0.0,0.0,,,,,,
733,19104.0,17206,191,4,1,17,1.0,0.0,0.0,,,,,,
734,19105.0,17206,191,5,1,17,1.0,0.0,0.0,,,,,,
735,19106.0,17206,191,6,1,17,1.0,0.0,0.0,,,,,,
736,19107.0,17206,191,7,1,17,1.0,0.0,0.0,,,,,,
737,19108.0,17206,191,8,1,17,1.0,0.0,0.0,,,,,,
738,19109.0,17206,191,9,1,17,1.0,0.0,0.0,,,,,,
739,19201.0,17202,192,1,1,17,1.0,,1.0,56.0,,,,,
740,19202.0,17202,192,2,1,17,1.0,,1.0,56.0,,,,,
741,19203.0,17202,192,3,1,17,1.0,,,,,,,,
742,19301.0,17111,193,1,1,17,1.0,1.0,1.0,21.0,,,21.0,,
743,19302.0,17111,193,2,1,17,1.0,0.0,1.0,21.0,,,,,
744,19303.0,17111,193,3,1,17,1.0,0.0,1.0,7.0,,,,,
745,19304.0,17111,193,4,1,17,1.0,0.0,1.0,7.0,,,,,
746,19305.0,17111,193,5,1,17,1.0,0.0,0.0,,,,,,
747,19306.0,17111,193,6,1,17,1.0,0.0,0.0,,,,,,
748,19401.0,17112,194,1,1,17,1.0,,1.0,21.0,1.0,7.0,,,
749,19402.0,17112,194,2,1,17,1.0,,1.0,21.0,1.0,14.0,,,
750,19403.0,17112,194,3,1,17,1.0,,0.0,,0.0,,,,
751,19404.0,17112,194,4,1,17,1.0,,0.0,,0.0,,,,
752,19601.0,17207,196,1,1,17,1.0,1.0,1.0,38.5,,,14.0,0.0,
753,19602.0,17207,196,2,1,17,1.0,0.0,1.0,42.0,,,,1.0,63.0
754,19801.0,21118,198,1,2,21,2.0,,1.0,70.0,,,,,
755,19802.0,21118,198,2,2,21,2.0,,1.0,70.0,,,,,
756,19803.0,21118,198,3,2,21,2.0,,0.0,,,,,,
757,19901.0,21101,199,1,2,21,2.0,1.0,,,,,40.0,,
758,19902.0,21101,199,2,2,21,2.0,0.0,,,,,,,
759,19903.0,21101,199,3,2,21,2.0,0.0,,,,,,,
760,19904.0,21101,199,4,2,21,2.0,0.0,,,,,,,
761,20101.0,21112,201,1,2,21,2.0,1.0,,,,,,,
762,20102.0,21112,201,2,2,21,2.0,0.0,,,,,,,
763,20103.0,21112,201,3,2,21,2.0,0.0,,,,,,,
764,20104.0,21112,201,4,2,21,2.0,0.0,,,,,,,
765,20105.0,21112,201,5,2,21,2.0,0.0,,,,,,,
766,20106.0,21112,201,6,2,21,2.0,0.0,,,,,,,
767,20301.0,21116,203,1,2,21,2.0,1.0,,,,,40.0,,
768,20302.0,21116,203,2,2,21,2.0,0.0,,,,,,,
769,20303.0,21116,203,3,2,21,2.0,0.0,,,,,,,
770,20304.0,21116,203,4,2,21,2.0,0.0,,,,,,,
771,20401.0,21113,204,1,2,21,2.0,,1.0,40.0,,,,,
772,20402.0,21113,204,2,2,21,2.0,,1.0,40.0,,,,,
773,20403.0,21113,204,3,2,21,2.0,,0.0,,,,,,
774,20404.0,21113,204,4,2,21,2.0,,0.0,,,,,,
775,20405.0,21113,204,5,2,21,2.0,,,,,,,,
776,20501.0,21115,205,1,2,21,2.0,1.0,,,,,56.0,,
777,20502.0,21115,205,2,2,21,2.0,1.0,,,,,56.0,,
778,20503.0,21115,205,3,2,21,2.0,1.0,,,,,56.0,,
779,20601.0,21314,206,1,2,21,2.0,,1.0,70.0,,,,,
780,20602.0,21314,206,2,2,21,2.0,,1.0,70.0,,,,,
781,20603.0,21314,206,3,2,21,2.0,,0.0,,,,,,
782,20604.0,21314,206,4,2,21,2.0,,0.0,,,,,,
