,case_id,rescode,hhid,ind,aimag,soum,treatment,empl,typeofempl,hourswork,grossearn,periodearn,benefit,benefitval,periodben
4333,88703.0,44120,887,3,4,44,2.0,0.0,,,,,0,,
4334,88704.0,44120,887,4,4,44,2.0,0.0,,,,,0,,
4335,88705.0,44120,887,5,4,44,2.0,0.0,,,,,1,136000.0,3.0
4336,88801.0,44118,888,1,4,44,2.0,1.0,10.0,63.0,500000.0,5.0,0,,
4337,88802.0,44118,888,2,4,44,2.0,0.0,,,,,0,,
4338,88803.0,44118,888,3,4,44,2.0,0.0,,,,,1,136000.0,3.0
4339,88804.0,44118,888,4,4,44,2.0,0.0,,,,,1,136000.0,3.0
4340,88901.0,45119,889,1,4,45,1.0,1.0,2.0,54.0,90000.0,4.0,0,,
4341,88902.0,45119,889,2,4,45,1.0,0.0,,,,,0,,
4342,88903.0,45119,889,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4343,88904.0,45119,889,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4344,88905.0,45119,889,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4345,89001.0,45124,890,1,4,45,1.0,0.0,,,,,0,,
4346,89002.0,45124,890,2,4,45,1.0,0.0,,,,,0,,
4347,89003.0,45124,890,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4348,89004.0,45124,890,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4349,89005.0,45124,890,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4350,89006.0,45124,890,6,4,45,1.0,,,,,,1,136000.0,3.0
4351,89101.0,45133,891,1,4,45,1.0,1.0,8.0,56.0,175000.0,4.0,0,,
4352,89102.0,45133,891,2,4,45,1.0,0.0,,,,,0,,
4353,89103.0,45133,891,3,4,45,1.0,1.0,9.0,,510000.0,5.0,0,,
4354,89104.0,45133,891,4,4,45,1.0,0.0,,,,,0,,
4355,89105.0,45133,891,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4356,89106.0,45133,891,6,4,45,1.0,0.0,,,,,0,,
4357,89201.0,45118,892,1,4,45,1.0,1.0,9.0,40.0,170000.0,4.0,0,,
4358,89202.0,45118,892,2,4,45,1.0,0.0,,,,,0,,
4359,89203.0,45118,892,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4360,89204.0,45118,892,4,4,45,1.0,,,,,,1,136000.0,3.0
4361,89301.0,45110,893,1,4,45,1.0,0.0,,,,,1,56000.0,2.0
4362,89302.0,45110,893,2,4,45,1.0,0.0,,,,,0,,
4363,89303.0,45110,893,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4364,89401.0,45115,894,1,4,45,1.0,1.0,10.0,40.0,108000.0,4.0,0,,
4365,89402.0,45115,894,2,4,45,1.0,0.0,,,,,0,,
4366,89403.0,45115,894,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4367,89404.0,45115,894,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4368,89405.0,45115,894,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4369,89406.0,45115,894,6,4,45,1.0,,,,,,1,136000.0,3.0
4370,89407.0,45115,894,7,4,45,1.0,,,,,,1,136000.0,3.0
4371,89501.0,45116,895,1,4,45,1.0,0.0,,,,,0,,
4372,89502.0,45116,895,2,4,45,1.0,0.0,,,,,1,55000.0,2.0
4373,89503.0,45116,895,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4374,89504.0,45116,895,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4375,89505.0,45116,895,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4376,89601.0,45113,896,1,4,45,1.0,0.0,,,,,0,,
4377,89602.0,45113,896,2,4,45,1.0,1.0,9.0,48.0,130000.0,4.0,0,,
4378,89603.0,45113,896,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4379,89604.0,45113,896,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4380,89605.0,45113,896,5,4,45,1.0,,,,,,1,136000.0,3.0
4381,89701.0,45135,897,1,4,45,1.0,1.0,9.0,40.0,250000.0,4.0,0,,
4382,89702.0,45135,897,2,4,45,1.0,0.0,,,,,0,,
4383,89703.0,45135,897,3,4,45,1.0,0.0,,,,,0,,
4384,89704.0,45135,897,4,4,45,1.0,0.0,,,,,0,,
4385,89705.0,45135,897,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4386,89706.0,45135,897,6,4,45,1.0,,,,,,1,136000.0,3.0
4387,89801.0,45137,898,1,4,45,1.0,0.0,,,,,1,108000.0,2.0
4388,89802.0,45137,898,2,4,45,1.0,0.0,,,,,0,,
4389,89803.0,45137,898,3,4,45,1.0,0.0,,,,,1,81000.0,2.0
4390,89804.0,45137,898,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4391,89901.0,45121,899,1,4,45,1.0,0.0,,,,,0,,
4392,89902.0,45121,899,2,4,45,1.0,0.0,,,,,1,40000.0,2.0
4393,89903.0,45121,899,3,4,45,1.0,1.0,9.0,40.0,140000.0,4.0,0,,
4394,90001.0,45102,900,1,4,45,1.0,0.0,,,,,0,,
4395,90002.0,45102,900,2,4,45,1.0,1.0,7.0,,1200000.0,5.0,0,,
4396,90003.0,45102,900,3,4,45,1.0,0.0,,,,,1,1108000.0,3.0
4397,90004.0,45102,900,4,4,45,1.0,,,,,,1,136000.0,3.0
4398,90101.0,45128,901,1,4,45,1.0,1.0,9.0,40.0,250000.0,4.0,0,,
4399,90102.0,45128,901,2,4,45,1.0,1.0,5.0,40.0,230000.0,4.0,0,,
4400,90103.0,45128,901,3,4,45,1.0,0.0,,,,,1,1108000.0,3.0
4401,90201.0,45109,902,1,4,45,1.0,0.0,,,,,0,,
4402,90202.0,45109,902,2,4,45,1.0,0.0,,,,,0,,
4403,90203.0,45109,902,3,4,45,1.0,0.0,,,,,0,,
4404,90204.0,45109,902,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4405,90301.0,45125,903,1,4,45,1.0,0.0,,,,,0,,
4406,90302.0,45125,903,2,4,45,1.0,1.0,9.0,40.0,220000.0,4.0,0,,
4407,90303.0,45125,903,3,4,45,1.0,0.0,,,,,0,,
4408,90304.0,45125,903,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4409,90401.0,45136,904,1,4,45,1.0,1.0,2.0,40.0,90000.0,4.0,0,,
4410,90402.0,45136,904,2,4,45,1.0,1.0,10.0,84.0,960000.0,5.0,0,,
4411,90403.0,45136,904,3,4,45,1.0,0.0,,,,,0,,
4412,90404.0,45136,904,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4413,90501.0,45134,905,1,4,45,1.0,0.0,,,,,0,,
4414,90502.0,45134,905,2,4,45,1.0,0.0,,,,,0,,
4415,90503.0,45134,905,3,4,45,1.0,0.0,,,,,0,,
4416,90504.0,45134,905,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4417,90505.0,45134,905,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4418,90601.0,45132,906,1,4,45,1.0,1.0,9.0,40.0,420000.0,4.0,0,,
4419,90602.0,45132,906,2,4,45,1.0,1.0,10.0,40.0,279000.0,4.0,0,,
4420,90603.0,45132,906,3,4,45,1.0,1.0,10.0,40.0,186000.0,4.0,1,136000.0,3.0
4421,90604.0,45132,906,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4422,90701.0,45117,907,1,4,45,1.0,1.0,9.0,40.0,200000.0,4.0,0,,
4423,90702.0,45117,907,2,4,45,1.0,1.0,7.0,60.0,,4.0,0,,
4424,90703.0,45117,907,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4425,90704.0,45117,907,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4426,90801.0,45111,908,1,4,45,1.0,1.0,10.0,40.0,140000.0,4.0,1,50000.0,3.0
4427,90802.0,45111,908,2,4,45,1.0,0.0,,,,,0,,
4428,90803.0,45111,908,3,4,45,1.0,1.0,5.0,40.0,200000.0,4.0,0,,
4429,90901.0,45112,909,1,4,45,1.0,0.0,,,,,1,50000.0,3.0
4430,90902.0,45112,909,2,4,45,1.0,1.0,9.0,72.0,160000.0,4.0,0,,
4431,90903.0,45112,909,3,4,45,1.0,0.0,,,,,0,,
4432,90904.0,45112,909,4,4,45,1.0,0.0,,,,,0,,
4433,90905.0,45112,909,5,4,45,1.0,1.0,1.0,84.0,50000.0,4.0,0,,
4434,90906.0,45112,909,6,4,45,1.0,0.0,,,,,0,,
4435,90907.0,45112,909,7,4,45,1.0,0.0,,,,,1,136000.0,3.0
4436,91001.0,45120,910,1,4,45,1.0,1.0,9.0,40.0,299000.0,4.0,0,,
4437,91002.0,45120,910,2,4,45,1.0,0.0,,,,,0,,
4438,91003.0,45120,910,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4439,91004.0,45120,910,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4440,91005.0,45120,910,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4441,91101.0,45129,911,1,4,45,1.0,0.0,,,,,0,,
4442,91102.0,45129,911,2,4,45,1.0,0.0,,,,,0,,
4443,91103.0,45129,911,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4444,91104.0,45129,911,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4445,91105.0,45129,911,5,4,45,1.0,0.0,,,,,1,136000.0,3.0
4446,91201.0,45126,912,1,4,45,1.0,1.0,7.0,40.0,108000.0,4.0,0,,
4447,91202.0,45126,912,2,4,45,1.0,0.0,,,,,0,,
4448,91203.0,45126,912,3,4,45,1.0,0.0,,,,,0,,
4449,91204.0,45126,912,4,4,45,1.0,0.0,,,,,0,,
4450,91205.0,45126,912,5,4,45,1.0,0.0,,,,,0,,
4451,91206.0,45126,912,6,4,45,1.0,0.0,,,,,1,136000.0,3.0
4452,91301.0,45139,913,1,4,45,1.0,0.0,,,,,0,,
4453,91302.0,45139,913,2,4,45,1.0,1.0,10.0,40.0,181000.0,4.0,0,,
4454,91303.0,45139,913,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4455,91401.0,45107,914,1,4,45,1.0,0.0,,,,,0,,
4456,91402.0,45107,914,2,4,45,1.0,0.0,,,,,0,,
4457,91403.0,45107,914,3,4,45,1.0,0.0,,,,,0,,
4458,91501.0,45131,915,1,4,45,1.0,1.0,8.0,42.0,164000.0,4.0,0,,
4459,91502.0,45131,915,2,4,45,1.0,1.0,5.0,72.0,158000.0,4.0,0,,
4460,91503.0,45131,915,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4461,91601.0,45114,916,1,4,45,1.0,1.0,7.0,50.0,90000.0,4.0,0,,
4462,91602.0,45114,916,2,4,45,1.0,0.0,,,,,0,,
4463,91603.0,45114,916,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4464,91604.0,45114,916,4,4,45,1.0,0.0,,,,,1,136000.0,3.0
4465,91701.0,45106,917,1,4,45,1.0,0.0,,,,,1,54000.0,2.0
4466,91702.0,45106,917,2,4,45,1.0,0.0,,,,,0,,
4467,91703.0,45106,917,3,4,45,1.0,0.0,,,,,1,136000.0,3.0
4468,91704.0,45106,917,4,4,45,1.0,0.0,,,,,1,81000.0,2.0
4469,91705.0,45106,917,5,4,45,1.0,0.0,,,,,1,56000.0,2.0
4470,91801.0,45105,918,1,4,45,1.0,1.0,7.0,,60000.0,4.0,0,,
4471,91802.0,45105,918,2,4,45,1.0,1.0,7.0,,100000.0,4.0,0,,
4472,91901.0,45108,919,1,4,45,1.0,0.0,,,,,1,85200.0,2.0
4473,91902.0,45108,919,2,4,45,1.0,0.0,,,,,1,81000.0,2.0
4474,91903.0,45108,919,3,4,45,1.0,1.0,7.0,40.0,100000.0,4.0,0,,
4475,91904.0,45108,919,4,4,45,1.0,0.0,,,,,0,,
4476,91905.0,45108,919,5,4,45,1.0,0.0,,,,,0,,
4477,91906.0,45108,919,6,4,45,1.0,0.0,,,,,1,136000.0,3.0
4478,92001.0,46126,920,1,4,46,0.0,1.0,7.0,40.0,80000.0,4.0,1,54000.0,2.0
4479,92002.0,46126,920,2,4,46,0.0,0.0,,,,,1,136000.0,3.0
4480,92101.0,46101,921,1,4,46,0.0,0.0,,,,,0,,
4481,92102.0,46101,921,2,4,46,0.0,1.0,9.0,40.0,170000.0,4.0,0,,
4482,92103.0,46101,921,3,4,46,0.0,0.0,,,,,0,,
4483,92104.0,46101,921,4,4,46,0.0,0.0,,,,,0,,
4484,92105.0,46101,921,5,4,46,0.0,0.0,,,,,1,496000.0,3.0
4485,92106.0,46101,921,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4486,92107.0,46101,921,7,4,46,0.0,,,,,,1,136000.0,3.0
4487,92108.0,46101,921,8,4,46,0.0,0.0,,,,,0,,
4488,92201.0,46122,922,1,4,46,0.0,0.0,,,,,0,,
4489,92202.0,46122,922,2,4,46,0.0,0.0,,,,,1,81000.0,2.0
4490,92203.0,46122,922,3,4,46,0.0,0.0,,,,,0,,
4491,92204.0,46122,922,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4492,92205.0,46122,922,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4493,92301.0,46123,923,1,4,46,0.0,0.0,,,,,1,20000.0,2.0
4494,92302.0,46123,923,2,4,46,0.0,0.0,,,,,0,,
4495,92303.0,46123,923,3,4,46,0.0,,,,,,1,136000.0,3.0
4496,92304.0,46123,923,4,4,46,0.0,,,,,,1,136000.0,3.0
4497,92401.0,46104,924,1,4,46,0.0,0.0,,,,,0,,
4498,92402.0,46104,924,2,4,46,0.0,0.0,,,,,1,81000.0,2.0
4499,92403.0,46104,924,3,4,46,0.0,0.0,,,,,0,,
4500,92404.0,46104,924,4,4,46,0.0,0.0,,,,,0,,
4501,92405.0,46104,924,5,4,46,0.0,0.0,,,,,0,,
4502,92406.0,46104,924,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4503,92407.0,46104,924,7,4,46,0.0,,,,,,1,136000.0,3.0
4504,92501.0,46120,925,1,4,46,0.0,0.0,,,,,1,81000.0,2.0
4505,92502.0,46120,925,2,4,46,0.0,0.0,,,,,0,,
4506,92503.0,46120,925,3,4,46,0.0,0.0,,,,,1,136000.0,3.0
4507,92504.0,46120,925,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4508,92505.0,46120,925,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4509,92506.0,46120,925,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4510,92507.0,46120,925,7,4,46,0.0,0.0,,,,,1,136000.0,3.0
4511,92601.0,46136,926,1,4,46,0.0,0.0,,,,,1,54000.0,2.0
4512,92602.0,46136,926,2,4,46,0.0,,,,,,0,,
4513,92603.0,46136,926,3,4,46,0.0,0.0,,,,,0,,
4514,92604.0,46136,926,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4515,92605.0,46136,926,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4516,92701.0,46116,927,1,4,46,0.0,1.0,7.0,8.0,50000.0,5.0,0,,
4517,92702.0,46116,927,2,4,46,0.0,0.0,,,,,0,,
4518,92703.0,46116,927,3,4,46,0.0,0.0,,,,,0,,
4519,92704.0,46116,927,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4520,92705.0,46116,927,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4521,92706.0,46116,927,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4522,92707.0,46116,927,7,4,46,0.0,,,,,,1,136000.0,3.0
4523,92801.0,46127,928,1,4,46,0.0,0.0,,,,,0,,
4524,92802.0,46127,928,2,4,46,0.0,1.0,1.0,12.0,40000.0,4.0,0,,
4525,92803.0,46127,928,3,4,46,0.0,0.0,,,,,0,,
4526,92804.0,46127,928,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4527,92805.0,46127,928,5,4,46,0.0,,,,,,1,136000.0,3.0
4528,92901.0,46105,929,1,4,46,0.0,0.0,,,,,0,,
4529,92902.0,46105,929,2,4,46,0.0,0.0,,,,,1,87000.0,2.0
4530,92903.0,46105,929,3,4,46,0.0,0.0,,,,,0,,
4531,92904.0,46105,929,4,4,46,0.0,1.0,5.0,40.0,42000.0,4.0,1,136000.0,3.0
4532,92905.0,46105,929,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4533,92906.0,46105,929,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4534,92907.0,46105,929,7,4,46,0.0,,,,,,1,136000.0,3.0
4535,92908.0,46105,929,8,4,46,0.0,0.0,,,,,0,,
4536,93001.0,46103,930,1,4,46,0.0,0.0,,,,,1,54000.0,2.0
4537,93002.0,46103,930,2,4,46,0.0,0.0,,,,,1,150000.0,3.0
4538,93003.0,46103,930,3,4,46,0.0,1.0,10.0,5.0,80000.0,4.0,0,,
4539,93004.0,46103,930,4,4,46,0.0,0.0,,,,,0,,
4540,93005.0,46103,930,5,4,46,0.0,0.0,,,,,0,,
4541,93006.0,46103,930,6,4,46,0.0,0.0,,,,,0,,
4542,93101.0,46119,931,1,4,46,0.0,0.0,,,,,0,,
4543,93102.0,46119,931,2,4,46,0.0,0.0,,,,,0,,
4544,93103.0,46119,931,3,4,46,0.0,0.0,,,,,0,,
4545,93104.0,46119,931,4,4,46,0.0,0.0,,,,,0,,
4546,93105.0,46119,931,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4547,93106.0,46119,931,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4548,93107.0,46119,931,7,4,46,0.0,0.0,,,,,1,136000.0,3.0
4549,93108.0,46119,931,8,4,46,0.0,0.0,,,,,1,136000.0,3.0
4550,93109.0,46119,931,9,4,46,0.0,0.0,,,,,1,136000.0,3.0
4551,93201.0,46129,932,1,4,46,0.0,0.0,,,,,0,,
4552,93202.0,46129,932,2,4,46,0.0,1.0,5.0,56.0,150000.0,4.0,0,,
4553,93203.0,46129,932,3,4,46,0.0,1.0,9.0,56.0,150000.0,4.0,1,100000.0,2.0
4554,93204.0,46129,932,4,4,46,0.0,,,,,,0,,
4555,93205.0,46129,932,5,4,46,0.0,,,,,,0,,
4556,93301.0,46128,933,1,4,46,0.0,0.0,,,,,1,54000.0,2.0
4557,93302.0,46128,933,2,4,46,0.0,0.0,,,,,1,136000.0,3.0
4558,93303.0,46128,933,3,4,46,0.0,,,,,,1,136000.0,3.0
4559,93401.0,46134,934,1,4,46,0.0,0.0,,,,,1,64000.0,3.0
4560,93402.0,46134,934,2,4,46,0.0,0.0,,,,,1,70000.0,1.0
4561,93403.0,46134,934,3,4,46,0.0,0.0,,,,,1,64000.0,1.0
4562,93404.0,46134,934,4,4,46,0.0,0.0,,,,,0,,
4563,93405.0,46134,934,5,4,46,0.0,0.0,,,,,1,136000.0,1.0
4564,93501.0,46112,935,1,4,46,0.0,0.0,,,,,1,81000.0,2.0
4565,93502.0,46112,935,2,4,46,0.0,0.0,,,,,0,,
4566,93601.0,46113,936,1,4,46,0.0,0.0,,,,,0,,
4567,93602.0,46113,936,2,4,46,0.0,0.0,,,,,0,,
4568,93603.0,46113,936,3,4,46,0.0,1.0,9.0,,,4.0,0,,
4569,93604.0,46113,936,4,4,46,0.0,0.0,,,,,0,,
4570,93605.0,46113,936,5,4,46,0.0,0.0,,,,,0,,
4571,93606.0,46113,936,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4572,93607.0,46113,936,7,4,46,0.0,0.0,,,,,1,136000.0,3.0
4573,93608.0,46113,936,8,4,46,0.0,0.0,,,,,1,136000.0,3.0
4574,93609.0,46113,936,9,4,46,0.0,0.0,,,,,0,,
4575,93701.0,46132,937,1,4,46,0.0,1.0,4.0,84.0,160000.0,4.0,0,,
4576,93702.0,46132,937,2,4,46,0.0,1.0,4.0,96.0,300000.0,4.0,0,,
4577,93703.0,46132,937,3,4,46,0.0,0.0,,,,,1,136000.0,3.0
4578,93704.0,46132,937,4,4,46,0.0,,,,,,1,136000.0,3.0
4579,93801.0,46125,938,1,4,46,0.0,0.0,,,,,0,,
4580,93802.0,46125,938,2,4,46,0.0,1.0,7.0,48.0,200000.0,4.0,0,,
4581,93803.0,46125,938,3,4,46,0.0,0.0,,,,,0,,
4582,93804.0,46125,938,4,4,46,0.0,1.0,4.0,,150000.0,4.0,0,,
4583,93805.0,46125,938,5,4,46,0.0,0.0,,,,,0,,
4584,93806.0,46125,938,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4585,93901.0,46133,939,1,4,46,0.0,1.0,7.0,60.0,70000.0,4.0,0,,
4586,93902.0,46133,939,2,4,46,0.0,0.0,,,,,1,340000.0,3.0
4587,93903.0,46133,939,3,4,46,0.0,0.0,,,,,1,340000.0,3.0
4588,94001.0,46102,940,1,4,46,0.0,0.0,,,,,0,,
4589,94002.0,46102,940,2,4,46,0.0,1.0,10.0,43.0,25000.0,4.0,0,,
4590,94003.0,46102,940,3,4,46,0.0,0.0,,,,,0,,
4591,94004.0,46102,940,4,4,46,0.0,0.0,,,,,0,,
4592,94005.0,46102,940,5,4,46,0.0,0.0,,,,,0,,
4593,94006.0,46102,940,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4594,94007.0,46102,940,7,4,46,0.0,,,,,,1,136000.0,3.0
4595,94101.0,46131,941,1,4,46,0.0,0.0,,,,,0,,
4596,94102.0,46131,941,2,4,46,0.0,0.0,,,,,1,81000.0,2.0
4597,94103.0,46131,941,3,4,46,0.0,0.0,,,,,1,136000.0,3.0
4598,94104.0,46131,941,4,4,46,0.0,0.0,,,,,1,136000.0,3.0
4599,94105.0,46131,941,5,4,46,0.0,0.0,,,,,1,136000.0,3.0
4600,94106.0,46131,941,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4601,94201.0,46115,942,1,4,46,0.0,0.0,,,,,0,,
4602,94202.0,46115,942,2,4,46,0.0,0.0,,,,,1,136000.0,3.0
4603,94203.0,46115,942,3,4,46,0.0,0.0,,,,,1,136000.0,3.0
4604,94301.0,46110,943,1,4,46,0.0,0.0,,,,,0,,
4605,94302.0,46110,943,2,4,46,0.0,0.0,,,,,1,81000.0,2.0
4606,94303.0,46110,943,3,4,46,0.0,1.0,5.0,40.0,200000.0,4.0,0,,
4607,94304.0,46110,943,4,4,46,0.0,0.0,,,,,0,,
4608,94305.0,46110,943,5,4,46,0.0,0.0,,,,,0,,
4609,94306.0,46110,943,6,4,46,0.0,0.0,,,,,1,136000.0,3.0
4610,94401.0,47218,944,1,4,47,0.0,0.0,,,,,0,,
4611,94402.0,47218,944,2,4,47,0.0,0.0,,,,,0,,
4612,94403.0,47218,944,3,4,47,0.0,0.0,,,,,0,,
4613,94404.0,47218,944,4,4,47,0.0,1.0,10.0,56.0,50000.0,4.0,0,,
4614,94405.0,47218,944,5,4,47,0.0,0.0,,,,,0,,
4615,94406.0,47218,944,6,4,47,0.0,0.0,,,,,1,136000.0,3.0
4616,94407.0,47218,944,7,4,47,0.0,0.0,,,,,0,,
4617,94408.0,47218,944,8,4,47,0.0,,,,,,1,136000.0,3.0
4618,94501.0,47217,945,1,4,47,0.0,1.0,10.0,105.0,42000.0,4.0,0,,
4619,94502.0,47217,945,2,4,47,0.0,0.0,,,,,1,136000.0,3.0
4620,94601.0,47108,946,1,4,47,0.0,0.0,,,,,0,,
4621,94602.0,47108,946,2,4,47,0.0,1.0,7.0,40.0,108000.0,4.0,0,,
4622,94603.0,47108,946,3,4,47,0.0,0.0,,,,,1,136000.0,3.0
4623,94604.0,47108,946,4,4,47,0.0,,,,,,1,136000.0,3.0
4624,94701.0,47202,947,1,4,47,0.0,1.0,7.0,72.0,110000.0,4.0,0,,
4625,94702.0,47202,947,2,4,47,0.0,0.0,,,,,0,,
4626,94703.0,47202,947,3,4,47,0.0,0.0,,,,,0,,
4627,94704.0,47202,947,4,4,47,0.0,0.0,,,,,0,,
4628,94705.0,47202,947,5,4,47,0.0,0.0,,,,,1,136000.0,3.0
4629,94801.0,47209,948,1,4,47,0.0,0.0,,,,,0,,
4630,94802.0,47209,948,2,4,47,0.0,0.0,,,,,0,,
4631,94803.0,47209,948,3,4,47,0.0,0.0,,,,,1,136000.0,3.0
4632,94901.0,47210,949,1,4,47,0.0,0.0,,,,,0,,
4633,94902.0,47210,949,2,4,47,0.0,0.0,,,,,0,,
4634,94903.0,47210,949,3,4,47,0.0,0.0,,,,,0,,
4635,94904.0,47210,949,4,4,47,0.0,0.0,,,,,1,136000.0,3.0
4636,94905.0,47210,949,5,4,47,0.0,0.0,,,,,1,136000.0,3.0
4637,94906.0,47210,949,6,4,47,0.0,0.0,,,,,1,136000.0,3.0
4638,94907.0,47210,949,7,4,47,0.0,,,,,,1,136000.0,3.0
4639,95001.0,47203,950,1,4,47,0.0,0.0,,,,,1,340000.0,3.0
4640,95002.0,47203,950,2,4,47,0.0,0.0,,,,,1,136000.0,3.0
4641,95003.0,47203,950,3,4,47,0.0,0.0,,,,,1,136000.0,3.0
4642,95004.0,47203,950,4,4,47,0.0,,,,,,1,136000.0,3.0
4643,95101.0,47101,951,1,4,47,0.0,0.0,,,,,1,80000.0,2.0
4644,95102.0,47101,951,2,4,47,0.0,0.0,,,,,0,,
4645,95103.0,47101,951,3,4,47,0.0,0.0,,,,,1,45000.0,2.0
4646,95104.0,47101,951,4,4,47,0.0,1.0,7.0,66.0,100000.0,4.0,0,,
4647,95105.0,47101,951,5,4,47,0.0,0.0,,,,,0,,
4648,95106.0,47101,951,6,4,47,0.0,,,,,,1,136000.0,3.0
4649,95201.0,47105,952,1,4,47,0.0,0.0,,,,,0,,
4650,95202.0,47105,952,2,4,47,0.0,0.0,,,,,1,81400.0,2.0
4651,95203.0,47105,952,3,4,47,0.0,0.0,,,,,0,,
4652,95204.0,47105,952,4,4,47,0.0,0.0,,,,,1,136000.0,3.0
4653,95301.0,47118,953,1,4,47,0.0,0.0,,,,,0,,
4654,95302.0,47118,953,2,4,47,0.0,1.0,10.0,96.0,80000.0,4.0,0,,
4655,95303.0,47118,953,3,4,47,0.0,1.0,10.0,96.0,90000.0,4.0,0,,
4656,95304.0,47118,953,4,4,47,0.0,0.0,,,,,1,136000.0,3.0
4657,95305.0,47118,953,5,4,47,0.0,,,,,,1,136000.0,3.0
4658,95306.0,47118,953,6,4,47,0.0,,,,,,1,136000.0,3.0
4659,95401.0,47107,954,1,4,47,0.0,1.0,10.0,96.0,110000.0,4.0,0,,
4660,95402.0,47107,954,2,4,47,0.0,,,,,,1,136000.0,3.0
4661,95501.0,47115,955,1,4,47,0.0,0.0,,,,,0,,
4662,95502.0,47115,955,2,4,47,0.0,0.0,,,,,0,,
4663,95503.0,47115,955,3,4,47,0.0,0.0,,,,,1,136000.0,3.0
4664,95504.0,47115,955,4,4,47,0.0,0.0,,,,,1,136000.0,3.0
4665,95505.0,47115,955,5,4,47,0.0,,,,,,1,136000.0,3.0
4666,95601.0,47109,956,1,4,47,0.0,0.0,,,,,1,80000.0,2.0
4667,95602.0,47109,956,2,4,47,0.0,1.0,10.0,98.0,150000.0,4.0,0,,
4668,95603.0,47109,956,3,4,47,0.0,0.0,,,,,0,,
4669,95604.0,47109,956,4,4,47,0.0,0.0,,,,,1,200000.0,3.0
4670,95701.0,47206,957,1,4,47,0.0,0.0,,,,,0,,
4671,95702.0,47206,957,2,4,47,0.0,1.0,5.0,40.0,185000.0,4.0,0,,
4672,95703.0,47206,957,3,4,47,0.0,0.0,,,,,0,,
4673,95801.0,47112,958,1,4,47,0.0,1.0,10.0,96.0,90000.0,4.0,0,,
4674,95802.0,47112,958,2,4,47,0.0,0.0,,,,,1,136000.0,3.0
4675,95803.0,47112,958,3,4,47,0.0,0.0,,,,,1,136000.0,3.0
4676,95901.0,47205,959,1,4,47,0.0,1.0,10.0,96.0,90000.0,4.0,0,,
4677,95902.0,47205,959,2,4,47,0.0,0.0,,,,,1,30000.0,2.0
