,hhid,rescode,aimag,soum,treatment,age,buddhist,hahl,age_sq,marr_cohab
389,403,28101,2,28,0.0,54.0,1.0,1.0,2916.0,1.0
390,422,28103,2,28,0.0,52.0,1.0,0.0,2704.0,0.0
391,418,28104,2,28,0.0,50.0,1.0,0.0,2500.0,1.0
392,398,28105,2,28,0.0,26.0,1.0,0.0,676.0,1.0
393,399,28106,2,28,0.0,29.0,1.0,1.0,841.0,1.0
394,410,28107,2,28,0.0,44.0,1.0,1.0,1936.0,1.0
395,407,28108,2,28,0.0,42.0,1.0,1.0,1764.0,0.0
396,405,28109,2,28,0.0,39.0,1.0,1.0,1521.0,0.0
397,404,28111,2,28,0.0,23.0,1.0,1.0,529.0,1.0
398,401,28112,2,28,0.0,65.0,1.0,1.0,4225.0,0.0
399,393,28113,2,28,0.0,23.0,1.0,1.0,529.0,0.0
400,417,28114,2,28,0.0,28.0,0.0,1.0,784.0,0.0
401,414,28115,2,28,0.0,53.0,0.0,1.0,2809.0,0.0
402,402,28116,2,28,0.0,54.0,1.0,1.0,2916.0,1.0
403,412,28117,2,28,0.0,55.0,0.0,1.0,3025.0,0.0
404,396,28201,2,28,0.0,29.0,1.0,1.0,841.0,1.0
405,413,28202,2,28,0.0,57.0,1.0,0.0,3249.0,0.0
406,416,28203,2,28,0.0,55.0,1.0,0.0,3025.0,0.0
407,419,28204,2,28,0.0,44.0,1.0,1.0,1936.0,0.0
408,408,28205,2,28,0.0,43.0,1.0,1.0,1849.0,1.0
409,409,28207,2,28,0.0,35.0,0.0,1.0,1225.0,0.0
410,411,28208,2,28,0.0,41.0,1.0,1.0,1681.0,0.0
411,406,28209,2,28,0.0,35.0,1.0,1.0,1225.0,1.0
412,415,28210,2,28,0.0,39.0,1.0,0.0,1521.0,1.0
413,397,28212,2,28,0.0,28.0,1.0,1.0,784.0,1.0
414,395,28213,2,28,0.0,45.0,1.0,1.0,2025.0,1.0
415,400,28214,2,28,0.0,47.0,1.0,1.0,2209.0,1.0
416,394,28215,2,28,0.0,41.0,1.0,1.0,1681.0,1.0
417,421,28216,2,28,0.0,52.0,0.0,1.0,2704.0,0.0
418,420,28217,2,28,0.0,30.0,0.0,0.0,900.0,1.0
419,440,29102,2,29,0.0,35.0,1.0,1.0,1225.0,1.0
420,447,29103,2,29,0.0,28.0,1.0,1.0,784.0,1.0
421,427,29107,2,29,0.0,31.0,1.0,1.0,961.0,1.0
422,424,29108,2,29,0.0,38.0,1.0,1.0,1444.0,1.0
423,446,29111,2,29,0.0,43.0,0.0,1.0,1849.0,0.0
424,432,29115,2,29,0.0,37.0,1.0,1.0,1369.0,0.0
425,434,29116,2,29,0.0,35.0,1.0,1.0,1225.0,1.0
426,443,29117,2,29,0.0,54.0,1.0,0.0,2916.0,1.0
427,428,29118,2,29,0.0,24.0,1.0,1.0,576.0,0.0
428,429,29119,2,29,0.0,49.0,0.0,1.0,2401.0,1.0
429,438,29120,2,29,0.0,33.0,1.0,1.0,1089.0,1.0
430,436,29121,2,29,0.0,32.0,0.0,1.0,1024.0,1.0
431,430,29122,2,29,0.0,41.0,0.0,1.0,1681.0,1.0
432,444,29123,2,29,0.0,40.0,1.0,1.0,1600.0,0.0
433,423,29124,2,29,0.0,37.0,1.0,1.0,1369.0,0.0
434,445,29202,2,29,0.0,30.0,0.0,1.0,900.0,0.0
435,426,29203,2,29,0.0,50.0,1.0,1.0,2500.0,1.0
436,439,29206,2,29,0.0,37.0,1.0,1.0,1369.0,1.0
437,433,29211,2,29,0.0,33.0,1.0,1.0,1089.0,1.0
438,425,29212,2,29,0.0,38.0,0.0,1.0,1444.0,0.0
439,437,29216,2,29,0.0,42.0,1.0,1.0,1764.0,0.0
440,431,29217,2,29,0.0,35.0,1.0,1.0,1225.0,1.0
441,452,29218,2,29,0.0,54.0,0.0,1.0,2916.0,1.0
442,442,29219,2,29,0.0,47.0,0.0,0.0,2209.0,0.0
443,450,29220,2,29,0.0,45.0,1.0,1.0,2025.0,0.0
444,448,29221,2,29,0.0,39.0,1.0,1.0,1521.0,1.0
445,435,29222,2,29,0.0,33.0,1.0,1.0,1089.0,1.0
446,449,29223,2,29,0.0,24.0,1.0,1.0,576.0,0.0
447,451,29225,2,29,0.0,57.0,1.0,1.0,3249.0,1.0
448,441,29226,2,29,0.0,40.0,1.0,1.0,1600.0,1.0
449,481,30103,2,210,1.0,62.0,1.0,1.0,3844.0,0.0
450,469,30104,2,210,1.0,55.0,1.0,1.0,3025.0,0.0
451,463,30105,2,210,1.0,58.0,1.0,0.0,3364.0,0.0
452,465,30106,2,210,1.0,61.0,1.0,1.0,3721.0,1.0
453,461,30107,2,210,1.0,45.0,1.0,1.0,2025.0,0.0
454,464,30109,2,210,1.0,68.0,1.0,1.0,4624.0,1.0
455,460,30110,2,210,1.0,46.0,1.0,1.0,2116.0,0.0
456,474,30112,2,210,1.0,43.0,0.0,0.0,1849.0,0.0
457,455,30113,2,210,1.0,19.0,1.0,1.0,361.0,0.0
458,466,30114,2,210,1.0,64.0,1.0,0.0,4096.0,0.0
459,470,30116,2,210,1.0,28.0,0.0,1.0,784.0,0.0
460,458,30117,2,210,1.0,20.0,1.0,1.0,400.0,0.0
461,476,30119,2,210,1.0,45.0,1.0,1.0,2025.0,1.0
462,473,30122,2,210,1.0,33.0,1.0,1.0,1089.0,0.0
463,459,30124,2,210,1.0,26.0,0.0,1.0,676.0,0.0
464,471,30127,2,210,1.0,38.0,1.0,1.0,1444.0,0.0
465,453,30131,2,210,1.0,36.0,1.0,1.0,1296.0,1.0
466,457,30132,2,210,1.0,32.0,1.0,0.0,1024.0,1.0
467,467,30133,2,210,1.0,49.0,1.0,1.0,2401.0,0.0
468,478,30134,2,210,1.0,44.0,1.0,0.0,1936.0,1.0
469,454,30135,2,210,1.0,42.0,1.0,1.0,1764.0,1.0
470,462,30136,2,210,1.0,29.0,1.0,0.0,841.0,1.0
471,477,30137,2,210,1.0,29.0,0.0,1.0,841.0,1.0
472,480,30138,2,210,1.0,34.0,0.0,1.0,1156.0,1.0
473,456,30139,2,210,1.0,52.0,1.0,1.0,2704.0,1.0
474,475,30140,2,210,1.0,35.0,0.0,0.0,1225.0,1.0
475,472,30141,2,210,1.0,43.0,0.0,1.0,1849.0,1.0
476,468,30142,2,210,1.0,28.0,1.0,1.0,784.0,1.0
477,479,30143,2,210,1.0,29.0,1.0,1.0,841.0,0.0
478,487,31101,3,31,2.0,44.0,1.0,1.0,1936.0,1.0
479,491,31102,3,31,2.0,31.0,1.0,1.0,961.0,0.0
480,503,31104,3,31,2.0,48.0,1.0,1.0,2304.0,1.0
481,507,31105,3,31,2.0,40.0,1.0,1.0,1600.0,1.0
482,506,31106,3,31,2.0,30.0,1.0,1.0,900.0,1.0
483,505,31108,3,31,2.0,28.0,1.0,1.0,784.0,1.0
484,488,31109,3,31,2.0,38.0,1.0,1.0,1444.0,1.0
485,502,31110,3,31,2.0,35.0,0.0,1.0,1225.0,1.0
486,490,31111,3,31,2.0,38.0,1.0,1.0,1444.0,1.0
487,501,31112,3,31,2.0,39.0,1.0,1.0,1521.0,1.0
488,489,31113,3,31,2.0,55.0,1.0,1.0,3025.0,1.0
489,493,31116,3,31,2.0,49.0,1.0,1.0,2401.0,1.0
490,492,31117,3,31,2.0,48.0,1.0,1.0,2304.0,1.0
491,484,31118,3,31,2.0,43.0,1.0,1.0,1849.0,1.0
492,504,31122,3,31,2.0,44.0,1.0,1.0,1936.0,1.0
493,494,31123,3,31,2.0,48.0,1.0,1.0,2304.0,0.0
494,500,31126,3,31,2.0,23.0,1.0,1.0,529.0,1.0
495,482,31127,3,31,2.0,44.0,0.0,1.0,1936.0,1.0
496,483,31128,3,31,2.0,32.0,1.0,1.0,1024.0,0.0
497,499,31129,3,31,2.0,47.0,1.0,1.0,2209.0,0.0
498,498,31131,3,31,2.0,32.0,0.0,1.0,1024.0,1.0
499,496,31132,3,31,2.0,37.0,1.0,1.0,1369.0,1.0
500,510,31133,3,31,2.0,43.0,1.0,1.0,1849.0,1.0
501,511,31134,3,31,2.0,42.0,1.0,1.0,1764.0,0.0
502,497,31135,3,31,2.0,38.0,0.0,1.0,1444.0,1.0
503,485,31137,3,31,2.0,35.0,1.0,1.0,1225.0,1.0
504,509,31138,3,31,2.0,26.0,1.0,1.0,676.0,0.0
505,508,31139,3,31,2.0,41.0,1.0,1.0,1681.0,1.0
506,486,31140,3,31,2.0,55.0,0.0,1.0,3025.0,1.0
507,495,31141,3,31,2.0,26.0,1.0,1.0,676.0,1.0
508,537,32102,3,32,0.0,40.0,1.0,1.0,1600.0,1.0
509,531,32103,3,32,0.0,44.0,1.0,1.0,1936.0,0.0
510,519,32104,3,32,0.0,37.0,1.0,1.0,1369.0,0.0
511,538,32106,3,32,0.0,36.0,1.0,1.0,1296.0,1.0
512,535,32107,3,32,0.0,38.0,1.0,1.0,1444.0,1.0
513,543,32108,3,32,0.0,26.0,1.0,1.0,676.0,1.0
514,532,32201,3,32,0.0,35.0,1.0,1.0,1225.0,1.0
515,530,32204,3,32,0.0,36.0,0.0,1.0,1296.0,0.0
516,523,32205,3,32,0.0,67.0,1.0,1.0,4489.0,0.0
517,524,32206,3,32,0.0,59.0,1.0,1.0,3481.0,0.0
518,515,32207,3,32,0.0,28.0,1.0,1.0,784.0,1.0
519,526,32208,3,32,0.0,28.0,0.0,1.0,784.0,0.0
520,512,32302,3,32,0.0,47.0,0.0,1.0,2209.0,0.0
521,513,32304,3,32,0.0,43.0,0.0,1.0,1849.0,1.0
522,522,32305,3,32,0.0,55.0,1.0,1.0,3025.0,0.0
523,525,32306,3,32,0.0,47.0,1.0,1.0,2209.0,0.0
524,533,32307,3,32,0.0,40.0,1.0,1.0,1600.0,1.0
525,518,32308,3,32,0.0,31.0,1.0,1.0,961.0,0.0
526,514,32401,3,32,0.0,40.0,1.0,1.0,1600.0,0.0
527,539,32403,3,32,0.0,54.0,1.0,1.0,2916.0,0.0
528,521,32404,3,32,0.0,49.0,0.0,1.0,2401.0,0.0
529,540,32405,3,32,0.0,53.0,1.0,1.0,2809.0,1.0
530,541,32406,3,32,0.0,32.0,1.0,1.0,1024.0,1.0
531,516,32407,3,32,0.0,41.0,1.0,1.0,1681.0,1.0
532,520,32501,3,32,0.0,50.0,0.0,1.0,2500.0,1.0
533,529,32506,3,32,0.0,39.0,0.0,1.0,1521.0,0.0
534,542,32507,3,32,0.0,42.0,1.0,1.0,1764.0,1.0
535,528,32508,3,32,0.0,35.0,1.0,1.0,1225.0,1.0
536,527,32509,3,32,0.0,46.0,1.0,1.0,2116.0,1.0
537,534,32510,3,32,0.0,32.0,1.0,1.0,1024.0,1.0
538,536,32511,3,32,0.0,38.0,1.0,1.0,1444.0,1.0
539,517,32512,3,32,0.0,50.0,0.0,1.0,2500.0,1.0
540,560,33101,3,33,1.0,36.0,1.0,1.0,1296.0,1.0
541,567,33102,3,33,1.0,33.0,1.0,1.0,1089.0,1.0
542,552,33105,3,33,1.0,28.0,1.0,1.0,784.0,0.0
543,564,33106,3,33,1.0,27.0,1.0,1.0,729.0,1.0
544,555,33107,3,33,1.0,39.0,1.0,1.0,1521.0,1.0
545,548,33201,3,33,1.0,50.0,1.0,1.0,2500.0,1.0
546,544,33202,3,33,1.0,35.0,1.0,1.0,1225.0,1.0
547,563,33204,3,33,1.0,26.0,1.0,1.0,676.0,1.0
548,551,33206,3,33,1.0,50.0,1.0,1.0,2500.0,0.0
549,547,33208,3,33,1.0,25.0,0.0,1.0,625.0,0.0
550,556,33210,3,33,1.0,25.0,1.0,1.0,625.0,0.0
551,558,33211,3,33,1.0,50.0,1.0,1.0,2500.0,1.0
552,553,33212,3,33,1.0,53.0,1.0,1.0,2809.0,1.0
553,562,33213,3,33,1.0,24.0,1.0,1.0,576.0,0.0
554,561,33301,3,33,1.0,47.0,1.0,1.0,2209.0,0.0
555,546,33304,3,33,1.0,39.0,1.0,1.0,1521.0,0.0
556,568,33305,3,33,1.0,48.0,1.0,1.0,2304.0,1.0
557,550,33306,3,33,1.0,33.0,1.0,1.0,1089.0,1.0
558,557,33307,3,33,1.0,52.0,1.0,1.0,2704.0,1.0
559,565,33308,3,33,1.0,,1.0,1.0,,1.0
560,569,33406,3,33,1.0,55.0,1.0,1.0,3025.0,1.0
561,549,33408,3,33,1.0,36.0,1.0,1.0,1296.0,1.0
562,554,33410,3,33,1.0,60.0,1.0,1.0,3600.0,0.0
563,566,33411,3,33,1.0,25.0,1.0,1.0,625.0,0.0
564,559,33412,3,33,1.0,36.0,1.0,1.0,1296.0,1.0
565,545,33413,3,33,1.0,43.0,1.0,1.0,1849.0,1.0
566,573,34101,3,34,2.0,43.0,0.0,1.0,1849.0,1.0
567,597,34102,3,34,2.0,57.0,1.0,1.0,3249.0,1.0
568,572,34104,3,34,2.0,40.0,1.0,1.0,1600.0,1.0
569,571,34105,3,34,2.0,52.0,0.0,1.0,2704.0,0.0
570,596,34106,3,34,2.0,37.0,1.0,1.0,1369.0,0.0
571,570,34107,3,34,2.0,30.0,1.0,1.0,900.0,1.0
572,584,34108,3,34,2.0,45.0,1.0,1.0,2025.0,1.0
573,591,34109,3,34,2.0,34.0,0.0,1.0,1156.0,1.0
574,590,34111,3,34,2.0,34.0,0.0,1.0,1156.0,1.0
575,589,34112,3,34,2.0,30.0,0.0,1.0,900.0,1.0
576,588,34113,3,34,2.0,32.0,0.0,1.0,1024.0,1.0
577,595,34114,3,34,2.0,29.0,1.0,1.0,841.0,1.0
578,583,34115,3,34,2.0,33.0,1.0,1.0,1089.0,1.0
579,574,34116,3,34,2.0,42.0,1.0,1.0,1764.0,1.0
580,582,34117,3,34,2.0,39.0,1.0,1.0,1521.0,1.0
581,581,34118,3,34,2.0,35.0,1.0,1.0,1225.0,1.0
582,587,34120,3,34,2.0,21.0,1.0,1.0,441.0,1.0
583,580,34122,3,34,2.0,36.0,0.0,1.0,1296.0,1.0
584,579,34123,3,34,2.0,33.0,0.0,1.0,1089.0,1.0
585,575,34124,3,34,2.0,39.0,1.0,1.0,1521.0,1.0
586,586,34125,3,34,2.0,36.0,0.0,1.0,1296.0,1.0
587,585,34126,3,34,2.0,31.0,1.0,1.0,961.0,1.0
588,594,34127,3,34,2.0,36.0,1.0,1.0,1296.0,1.0
589,578,34130,3,34,2.0,35.0,0.0,1.0,1225.0,1.0
590,593,34131,3,34,2.0,37.0,0.0,1.0,1369.0,1.0
591,592,34132,3,34,2.0,41.0,1.0,1.0,1681.0,1.0
592,577,34133,3,34,2.0,39.0,1.0,1.0,1521.0,1.0
593,576,34134,3,34,2.0,39.0,1.0,1.0,1521.0,1.0
594,605,35101,3,35,0.0,46.0,1.0,1.0,2116.0,1.0
595,615,35102,3,35,0.0,31.0,1.0,1.0,961.0,1.0
596,606,35103,3,35,0.0,38.0,1.0,1.0,1444.0,0.0
597,614,35104,3,35,0.0,38.0,1.0,1.0,1444.0,1.0
598,608,35105,3,35,0.0,40.0,1.0,1.0,1600.0,1.0
599,607,35107,3,35,0.0,36.0,0.0,1.0,1296.0,1.0
600,616,35202,3,35,0.0,46.0,0.0,1.0,2116.0,0.0
601,623,35203,3,35,0.0,38.0,1.0,1.0,1444.0,1.0
602,599,35204,3,35,0.0,37.0,1.0,1.0,1369.0,1.0
603,628,35205,3,35,0.0,34.0,1.0,1.0,1156.0,1.0
604,601,35302,3,35,0.0,49.0,0.0,1.0,2401.0,0.0
605,610,35303,3,35,0.0,39.0,1.0,1.0,1521.0,0.0
606,618,35304,3,35,0.0,49.0,0.0,1.0,2401.0,0.0
607,600,35305,3,35,0.0,48.0,0.0,1.0,2304.0,0.0
608,609,35306,3,35,0.0,53.0,0.0,1.0,2809.0,1.0
609,598,35402,3,35,0.0,49.0,1.0,1.0,2401.0,0.0
610,620,35403,3,35,0.0,36.0,0.0,1.0,1296.0,1.0
611,602,35405,3,35,0.0,42.0,1.0,1.0,1764.0,0.0
612,611,35407,3,35,0.0,58.0,1.0,1.0,3364.0,1.0
613,619,35408,3,35,0.0,39.0,1.0,1.0,1521.0,0.0
614,617,35409,3,35,0.0,39.0,0.0,1.0,1521.0,0.0
615,625,35504,3,35,0.0,34.0,1.0,1.0,1156.0,1.0
616,624,35505,3,35,0.0,35.0,1.0,1.0,1225.0,1.0
617,603,35506,3,35,0.0,48.0,1.0,1.0,2304.0,0.0
618,612,35507,3,35,0.0,35.0,0.0,1.0,1225.0,1.0
619,604,35512,3,35,0.0,37.0,1.0,1.0,1369.0,1.0
620,627,35513,3,35,0.0,47.0,1.0,1.0,2209.0,1.0
621,622,35520,3,35,0.0,39.0,1.0,1.0,1521.0,1.0
622,613,35521,3,35,0.0,18.0,0.0,1.0,324.0,0.0
623,621,35522,3,35,0.0,47.0,0.0,1.0,2209.0,1.0
624,626,35523,3,35,0.0,37.0,1.0,1.0,1369.0,1.0
625,630,36103,3,36,1.0,49.0,0.0,1.0,2401.0,0.0
626,631,36107,3,36,1.0,44.0,1.0,1.0,1936.0,0.0
627,642,36110,3,36,1.0,40.0,0.0,1.0,1600.0,0.0
628,640,36112,3,36,1.0,47.0,1.0,1.0,2209.0,0.0
629,641,36113,3,36,1.0,44.0,1.0,1.0,1936.0,0.0
630,658,36119,3,36,1.0,40.0,1.0,1.0,1600.0,1.0
631,655,36121,3,36,1.0,33.0,1.0,1.0,1089.0,1.0
632,635,36128,3,36,1.0,44.0,1.0,1.0,1936.0,1.0
633,654,36130,3,36,1.0,31.0,1.0,1.0,961.0,1.0
634,653,36131,3,36,1.0,43.0,1.0,1.0,1849.0,1.0
635,652,36132,3,36,1.0,27.0,1.0,1.0,729.0,1.0
636,632,36133,3,36,1.0,46.0,0.0,1.0,2116.0,0.0
637,650,36134,3,36,1.0,33.0,1.0,1.0,1089.0,1.0
638,646,36135,3,36,1.0,34.0,0.0,1.0,1156.0,1.0
639,648,36136,3,36,1.0,36.0,1.0,1.0,1296.0,1.0
640,649,36137,3,36,1.0,42.0,0.0,1.0,1764.0,1.0
641,645,36138,3,36,1.0,28.0,1.0,1.0,784.0,1.0
642,637,36139,3,36,1.0,45.0,1.0,1.0,2025.0,1.0
643,638,36140,3,36,1.0,35.0,1.0,1.0,1225.0,0.0
644,644,36141,3,36,1.0,50.0,1.0,1.0,2500.0,1.0
645,647,36142,3,36,1.0,43.0,1.0,1.0,1849.0,1.0
646,656,36143,3,36,1.0,45.0,1.0,1.0,2025.0,1.0
647,633,36144,3,36,1.0,31.0,1.0,1.0,961.0,1.0
648,651,36145,3,36,1.0,45.0,1.0,1.0,2025.0,1.0
649,636,36146,3,36,1.0,40.0,1.0,1.0,1600.0,0.0
650,639,36147,3,36,1.0,37.0,1.0,1.0,1369.0,1.0
651,643,36148,3,36,1.0,29.0,1.0,1.0,841.0,1.0
652,657,36149,3,36,1.0,25.0,1.0,1.0,625.0,1.0
653,629,36150,3,36,1.0,34.0,0.0,1.0,1156.0,1.0
654,634,36151,3,36,1.0,46.0,1.0,1.0,2116.0,0.0
655,661,37101,3,37,2.0,41.0,1.0,1.0,1681.0,1.0
656,662,37102,3,37,2.0,44.0,1.0,1.0,1936.0,1.0
657,680,37103,3,37,2.0,50.0,0.0,1.0,2500.0,1.0
658,663,37104,3,37,2.0,39.0,1.0,1.0,1521.0,1.0
659,679,37105,3,37,2.0,35.0,1.0,1.0,1225.0,1.0
660,660,37106,3,37,2.0,43.0,1.0,1.0,1849.0,0.0
661,681,37107,3,37,2.0,38.0,0.0,1.0,1444.0,1.0
662,665,37108,3,37,2.0,46.0,1.0,1.0,2116.0,0.0
663,671,37109,3,37,2.0,52.0,0.0,1.0,2704.0,1.0
664,674,37110,3,37,2.0,46.0,0.0,1.0,2116.0,1.0
665,659,37201,3,37,2.0,47.0,1.0,1.0,2209.0,1.0
666,666,37202,3,37,2.0,35.0,1.0,1.0,1225.0,1.0
667,668,37203,3,37,2.0,49.0,1.0,1.0,2401.0,0.0
668,669,37204,3,37,2.0,45.0,1.0,1.0,2025.0,1.0
669,667,37206,3,37,2.0,31.0,1.0,1.0,961.0,1.0
670,673,37207,3,37,2.0,42.0,0.0,1.0,1764.0,1.0
671,670,37209,3,37,2.0,45.0,1.0,1.0,2025.0,1.0
672,678,37301,3,37,2.0,32.0,0.0,1.0,1024.0,1.0
673,682,37302,3,37,2.0,38.0,1.0,1.0,1444.0,1.0
674,664,37303,3,37,2.0,39.0,1.0,1.0,1521.0,1.0
675,676,37304,3,37,2.0,56.0,1.0,1.0,3136.0,0.0
676,675,37305,3,37,2.0,32.0,0.0,1.0,1024.0,1.0
677,683,37306,3,37,2.0,33.0,1.0,1.0,1089.0,1.0
678,672,37307,3,37,2.0,48.0,1.0,1.0,2304.0,1.0
679,684,37309,3,37,2.0,39.0,0.0,1.0,1521.0,1.0
680,677,37310,3,37,2.0,32.0,0.0,1.0,1024.0,0.0
681,703,38101,3,38,1.0,37.0,0.0,1.0,1369.0,0.0
682,696,38102,3,38,1.0,44.0,1.0,1.0,1936.0,1.0
683,686,38103,3,38,1.0,36.0,0.0,1.0,1296.0,1.0
684,710,38106,3,38,1.0,32.0,1.0,1.0,1024.0,1.0
685,685,38108,3,38,1.0,44.0,0.0,1.0,1936.0,1.0
686,693,38109,3,38,1.0,30.0,0.0,1.0,900.0,0.0
687,687,38110,3,38,1.0,35.0,1.0,1.0,1225.0,1.0
688,709,38201,3,38,1.0,36.0,1.0,1.0,1296.0,1.0
689,701,38202,3,38,1.0,37.0,0.0,1.0,1369.0,1.0
690,697,38204,3,38,1.0,47.0,1.0,1.0,2209.0,1.0
691,712,38205,3,38,1.0,43.0,1.0,1.0,1849.0,1.0
692,695,38206,3,38,1.0,27.0,0.0,1.0,729.0,1.0
693,694,38208,3,38,1.0,28.0,1.0,1.0,784.0,1.0
694,691,38209,3,38,1.0,39.0,0.0,1.0,1521.0,1.0
695,692,38210,3,38,1.0,37.0,0.0,1.0,1369.0,1.0
696,698,38211,3,38,1.0,36.0,1.0,1.0,1296.0,1.0
697,708,38301,3,38,1.0,36.0,1.0,1.0,1296.0,1.0
698,700,38302,3,38,1.0,32.0,1.0,1.0,1024.0,0.0
699,699,38303,3,38,1.0,61.0,1.0,1.0,3721.0,0.0
700,711,38306,3,38,1.0,40.0,1.0,1.0,1600.0,1.0
701,707,38307,3,38,1.0,38.0,0.0,1.0,1444.0,0.0
702,713,38308,3,38,1.0,27.0,1.0,1.0,729.0,1.0
703,688,38309,3,38,1.0,29.0,1.0,1.0,841.0,1.0
704,704,38405,3,38,1.0,38.0,1.0,1.0,1444.0,1.0
705,702,38408,3,38,1.0,45.0,0.0,1.0,2025.0,1.0
706,690,38409,3,38,1.0,36.0,1.0,1.0,1296.0,1.0
707,689,38411,3,38,1.0,40.0,1.0,1.0,1600.0,1.0
708,714,38412,3,38,1.0,39.0,0.0,1.0,1521.0,1.0
709,706,38413,3,38,1.0,37.0,0.0,1.0,1369.0,0.0
